Oswal Agro Mills Ltd.,0.21,0.07,0.38,0.28,0.14,0.4,0.02,0.05,0.45,0.75,0.33
P B Fintech Ltd.,,,,,,,,,,51.91,42.15
P C B L Ltd.,7.88,0.26,14.65,4.47,9.17,157.75,82.97,9.59,37.59,8.36,22.16
P I Industries Ltd.,0.28,0.78,18.65,3.64,1.45,7.88,6.94,110.06,39.82,34.9,24.17
P N B Housing Finance Ltd.,,,,,43.14,41.84,5.62,34.31,8.21,4.47,24.79
P N C Infratech Ltd.,,,,0.07,2.75,2.04,0.31,2.42,2.29,6.08,7.94
P V R Inox Ltd.,8.26,87.03,43.68,22.17,8.09,70.38,10.32,12.33,120.59,109.64,23.61
Page Industries Ltd.,1.79,0.54,5.96,15.75,1.5,6.38,24.9,26.47,27.1,19.5,10.66
Paisalo Digital Ltd.,22.61,11.97,2.21,0.02,0.04,1.64,0,2.2,0.47,2.45,0.18
Palash Securities Ltd.,,,,,,0.07,0,0.01,0,0,0
Palred Technologies Ltd.,0.44,0.05,0.2,0.86,0.12,0.33,0.06,0.04,0.37,2,0.32
Panama Petrochem Ltd.,0.03,0.02,3.59,1.42,0.35,2.19,0.36,0.01,1.83,7.22,1.98
Parag Milk Foods Ltd.,,,,,4.01,30.48,5.3,1.23,1.97,8.63,2.55
Paramount Communications Ltd.,0.03,0,0.03,0.01,0.05,1.39,0.36,0.07,0.08,0.42,3.02
Patanjali Foods Ltd.,1.67,1.85,0.82,3.87,2.36,1.99,1.28,0.01,1.97,2.92,145.82
Patel Engineering Ltd.,1.07,6.24,28.65,1.32,7.18,6.3,0.6,0.61,0.95,10.02,5.02
Patel Integrated Logistics Ltd.,0.07,0.08,6.87,1.61,0.44,2.67,0.05,0.05,0.03,1.07,0.17
Pennar Industries Ltd.,0.07,0.03,6.97,2.32,0.59,4.86,0.76,0.74,0.37,4.51,1.81
Persistent Systems Ltd.,6.7,2,12.67,6.04,12.84,19.07,4.55,3.58,17.66,71.34,90.78
Petronet L N G Ltd.,13.5,52.86,31.19,9.19,39.87,51.46,23.56,10.25,27.91,7.81,7.01
Pfizer Ltd.,0.7,4.08,22.99,2.47,1.32,28.71,9.45,3.69,27.55,6.59,10.25
Phoenix Mills Ltd.,3.18,0.05,4.7,0.12,10.65,2.88,0.43,1.81,9.69,6.59,4.74
Pidilite Industries Ltd.,18.63,42.26,26.65,13.02,13.72,20.6,122.72,37.29,123.6,47.87,44.39
Piramal Enterprises Ltd.,3.88,2.5,2.38,12.4,15.31,50.22,83.52,144.76,111.01,33.24,53.16
Piramal Pharma Ltd.,,,,,,,,,,,23.13
Plastiblends India Ltd.,0.05,0.14,0.82,0.55,0.74,6.54,0.08,0.24,0.05,0.08,0.53
Poly Medicure Ltd.,0.23,2.22,8.04,1.67,4.6,0.19,0.04,1.88,2.42,5.06,2.68
Polycab India Ltd.,,,,,,,,10.85,74.91,27.06,76.01
Polyplex Corporation Ltd.,0.69,0.17,1.18,1.23,1.6,2.86,0.43,1.8,0.94,35.13,406.05
Ponni Sugars (Erode) Ltd.,0.09,0.06,0.79,1.79,0.35,0.06,0.34,0.48,0.04,0.71,8.3
Poonawalla Fincorp Ltd.,0.7,0.12,0.78,0.52,0.85,1.92,3.3,1.15,2.2,50.67,29.53
Power Finance Corpn. Ltd.,74.8,22.66,125.79,35.72,76.98,37.21,61.33,31.73,23.71,210.46,66.28
Power Grid Corpn. Of India Ltd.,15.13,13.56,54.9,44.04,41.92,48.82,23.62,215.99,17.22,49.57,70.49
Power Mech Projects Ltd.,,,,0.42,5.95,0.98,0,11.67,0.87,2.37,4.38
Praj Industries Ltd.,2.79,2.27,17.81,134.22,9.07,19.89,77.81,8.8,42.58,52.87,13.21
Prakash Industries Ltd.,1.31,0.17,3.37,1.06,12.14,117.43,3.17,2.65,0.74,8.1,15.95
Precision Camshafts Ltd.,,,,,0.51,1.62,0.26,0.09,0.33,7.31,0.42
Precision Wires India Ltd.,0.05,0.02,1.22,0.51,1.01,1.77,0.42,0.03,0.15,12.9,3.25
Premier Explosives Ltd.,0.11,0.02,3.98,3.9,0.9,0.38,0.3,0.09,1.11,2.99,0.3
Prestige Estates Projects Ltd.,2.32,0.9,20.62,0.1,3.48,330.42,0.13,4.58,5.11,16.72,3.04
Pricol Ltd.,,,,,,46.3,3.51,0.69,2.15,7.98,2.28
Prime Securities Ltd.,0.03,0.01,0.01,0.11,0.22,1.24,7.13,0.09,0.18,2.41,0.71
Prince Pipes & Fittings Ltd.,,,,,,,,5.05,5.18,33.88,16.38
Prism Johnson Ltd.,0.88,0.32,16.37,0.65,1.74,21,1.24,0.87,2.96,4.73,2.49
Privi Speciality Chemicals Ltd.,0.22,8.07,4.32,0.43,1.94,0.29,0.32,0.1,13.79,12.57,0.93
Procter & Gamble Health Ltd.,4.91,0.71,13.75,1.12,2.03,11.07,3.98,3.74,2.32,4.88,2.87
Procter & Gamble Hygiene & Health Care Ltd.,0.56,1.09,10.33,1.25,5.02,1.47,1.17,0.96,35.17,3.88,5.63
Pudumjee Paper Products Ltd.,,,,,0.13,0.36,0.08,0.4,0.28,0.98,3.57
Punjab & Sind Bank,3.22,0.49,4.56,0.28,0.42,1.14,0.17,0.2,1.48,0.38,6.63
Punjab Chemicals & Crop Protection Ltd.,0.05,0,0.28,0.3,3.71,0.64,5.83,0.1,4.45,6.3,0.31
Punjab National Bank,908.71,409.26,293.48,112.28,147.55,157.9,78.78,28.58,346.32,265.1,480.64
Puravankara Ltd.,14.54,0.66,3.36,0.58,0.51,11.26,0.18,0.88,0.2,1.11,0.65
Quess Corp Ltd.,,,,,6.98,291.33,2.85,6.05,47.94,2.09,3.21
Quick Heal Technologies Ltd.,,,,,27.75,60.05,3.61,1.57,2.04,3.19,1.09
R B L Bank Ltd.,,,,,65.6,108.93,45.53,103.68,278.29,166.68,71.38
R E C Ltd.,41.56,30.56,105.42,26.44,111.04,40.89,41.63,27.95,16.48,95.86,107.5
R H I Magnesita India Ltd.,12.15,0.58,0.57,0.44,0.48,0.23,0.97,0.21,0.48,6.51,9.37
R Systems International Ltd.,1.35,0.35,0.8,0.15,0.29,0.41,0.61,0.13,0.32,2.71,2.16
Radico Khaitan Ltd.,11.35,16.83,23.36,2.7,4.74,114.51,8.5,27.55,94.54,11.27,15.03
Rail Vikas Nigam Ltd.,,,,,,,,17.85,43.85,52.52,108.66
Rain Industries Ltd.,0.77,1.39,3.24,1.28,10.9,192.58,35.11,8.88,10.84,20.18,6.68
Rainbow Children'S Medicare Ltd.,,,,,,,,,,,11.15
Raj Television Network Ltd.,7.78,45.56,30.97,1.98,0.07,0.08,0,0.21,0.04,0.06,0
Rajesh Exports Ltd.,6.9,1.26,15.77,60.66,34.12,29.02,35.4,30.54,129.72,42.57,26.35
Rallis India Ltd.,3.59,5.34,4.76,1.32,10.33,10.51,3.1,11.05,13.62,4.27,7.44
Rama Steel Tubes Ltd.,,,,4.4,4.59,5.43,0.01,0,0.02,5.39,33.33
Ramco Cements Ltd.,15.15,0.07,4.89,3.52,67.64,7.29,7.46,4.32,9.17,13.32,5.47
Ramkrishna Forgings Ltd.,0.11,0.09,6.7,2.22,1.5,7.3,0.09,0.12,1.23,9.99,16.37
Ramky Infrastructure Ltd.,1.61,0.15,0.89,0.09,1.25,4.32,0.52,0.04,0.8,4.68,3.57
Rane Brake Lining Ltd.,0.01,0.19,0.46,12.83,2.78,0.8,0.15,0.44,0.52,0.49,0.35
Rane Holdings Ltd.,0.01,0.05,1.5,0.4,0.46,0.75,0.03,0.19,2.19,0.73,0.02
Rashtriya Chemicals & Fertilizers Ltd.,2.15,2.59,22.77,5.57,30.35,73.85,18.39,8.7,6.77,17.74,131.44
Ratnamani Metals & Tubes Ltd.,0.12,0.3,10.56,0.02,1.17,2.89,0.95,0.43,1.51,0.39,13.32
Raymond Ltd.,14.63,12.95,43.49,2.21,9.7,40.44,12.18,12.13,5.64,26.36,36.08
Redington Ltd.,8.96,0.31,29.13,0.96,0.37,2.55,0.76,2.06,1.77,57.2,21.88
Refex Industries Ltd.,0,0,0.13,0.05,0.06,0.25,3.32,0.31,8.63,2.67,7.22
Relaxo Footwears Ltd.,0.04,0.32,1.35,0.18,3.69,0.51,0.33,6.73,5.38,18.96,6.31
Reliance Industrial Infrastructure Ltd.,19.66,21.31,99.33,46.85,12.83,120.88,18.36,44.82,4.87,26.13,54.32
Reliance Industries Ltd.,227.36,152.06,222.43,289.68,171.53,438.23,757.36,697.39,1737.84,443.53,236.2
Remsons Industries Ltd.,0,0,0.01,0.01,0.75,0.24,1.16,0.05,0.22,0.6,0.08
Repro India Ltd.,0.85,0.15,0.32,0.4,0.12,1.05,0.01,0.1,0.3,0.21,0.27
Responsive Industries Ltd.,3.03,1.92,0.14,0.04,0.01,16.12,2.87,3.76,1.19,8.63,0.52
Restaurant Brands Asia Ltd.,,,,,,,,,45.64,5.12,226.64
Revathi Equipment Ltd.,0,0,0.34,0.18,0.11,0.45,0.02,0.05,0.05,0.17,0.03
Rites Ltd.,,,,,,,6.96,8.84,6.35,2.49,9.1
Rossari Biotech Ltd.,,,,,,,,,2.75,3.22,3.76
Rossell India Ltd.,0.01,0.14,0.32,1.41,0.92,2.63,0.14,0.02,0.49,0.98,1.32
Route Mobile Ltd.,,,,,,,,,95.92,182.42,69.74
Royal Orchid Hotels Ltd.,0.06,0.01,0.09,3.82,0.09,2.73,0.24,0.04,0.09,3.38,0.41
Ruchi Infrastructure Ltd.,0.03,0,0.01,0,0.04,5.23,0,0,0.36,0.71,0.12
Ruchira Papers Ltd.,0.2,0.03,0.77,0.52,8.81,1.61,0.74,0.21,0.22,0.42,0.34
Rushil Decor Ltd.,18.62,2.03,4.3,8.44,28.42,4.62,1.71,0.01,0.06,0.83,3.51
S B I Cards & Payment Services Ltd.,,,,,,,,,84.82,25.31,33.88
S B I Life Insurance Co. Ltd.,,,,,,15.42,11.94,16.86,36.29,48.79,16.84
S I S Ltd.,,,,,,0.93,0.9,386.65,3.86,26.19,0.16
S J V N Ltd.,7.87,0.15,4.09,1.4,16.91,2.2,4.88,3.16,1.72,16.7,10.93
S K F India Ltd.,2.4,0.38,5.91,0.48,2.92,0.72,2.07,0.41,0.85,3.82,4.49
S R F Ltd.,0.78,0.64,13.76,15.55,36.3,35.28,16.47,25.08,41.87,63.32,76.57
Sagar Cements Ltd.,0.01,0.05,0.05,0.41,0.41,1.3,0.33,0.12,0.94,3.04,0.35
Saksoft Ltd.,0,0.65,0.93,14.76,1.13,0.49,0.29,0.05,0.42,1.36,4.57
Sakuma Exports Ltd.,0.02,0.01,0.07,1.01,0.4,0.19,1.11,0.02,0.4,1.02,0.32
Salona Cotspin Ltd.,0.02,0.01,0,0,0.03,0.04,0.01,0,0,0.63,0.02
Samvardhana Motherson Intl. Ltd.,0.51,134.9,41.43,27.63,55.85,33.37,369.21,125.54,80.6,51.79,96.57
Sandhar Technologies Ltd.,,,,,,,1.29,0.01,0.8,4.83,1.02
Sangam (India) Ltd.,0.16,0.06,1.13,1.98,0.76,0.53,0.03,0.03,0.07,1.31,0.04
Sanghvi Movers Ltd.,0.16,0.02,1.25,4.01,1.86,2.32,0.54,0.4,0.24,4.33,3.16
Sanofi India Ltd.,10.94,1.01,0.75,2.99,0.62,0.87,0.48,0.52,5.25,4.09,12.62
Sapphire Foods India Ltd.,,,,,,,,,,8.78,1.86
Sarda Energy & Minerals Ltd.,0.6,0.05,1.72,1.36,2.31,12.11,2.41,0.95,8.57,2.72,1.94
Sastasundar Ventures Ltd.,0.03,0.01,0.47,0.21,1.64,0.07,0,0.12,0.25,1.85,0.19
Satia Industries Ltd.,,,,0,0.01,0.02,1.15,3.31,0.82,2.51,1.27
Satin Creditcare Network Ltd.,,,,1.77,7.19,4.76,1.24,0.3,0.31,1.62,0.74
Savita Oil Technologies Ltd.,0.63,0.09,0.43,0.53,0.24,0.64,0.06,0,0.31,1.1,3.46
Schaeffler India Ltd.,3.67,0.03,0.53,4.25,1.92,1.52,1.19,0.23,0.27,15.05,2.45
Schneider Electric Infrastructure Ltd.,0.91,2.06,4.25,7.89,1.63,2.54,0.65,4.08,4.65,4,7.21
Seamec Ltd.,0.78,0.21,0.53,0.33,0.19,0.04,0.6,0.06,0.65,0.32,0.17
Selan Exploration Technology Ltd.,0.27,11.05,6.16,16.33,2.34,1.46,4.09,0.19,0.76,2.45,0.5
Shalby Ltd.,,,,,,5.32,2.74,2.35,1.13,0.53,1.79
Shankara Building Products Ltd.,,,,,,86.65,4.19,0.68,9.47,4.87,4.51
Shanthi Gears Ltd.,0.24,0.08,5.46,0.21,1.42,0.45,28.38,37.46,0.27,0.57,1.02
Sharda Cropchem Ltd.,,,5.08,0.94,2.81,3.47,0.32,0.56,9.65,37.63,13.87
Sheela Foam Ltd.,,,,,3.26,0.07,0.01,0.08,1.61,7.68,0.45
Shemaroo Entertainment Ltd.,,,7.96,2.04,1.95,7.45,0.32,0.19,0.03,0.44,4
Shilpa Medicare Ltd.,0,0.62,6.54,3.52,1.3,0.98,0.32,0.43,3.69,6.09,0.62
Shoppers Stop Ltd.,5.29,0.36,2.12,12.61,0.38,2.99,0.83,0.06,0.68,5.81,2.96
Shree Cement Ltd.,2.03,19.31,1.2,3.32,282.66,55.58,5.16,15.28,17.33,15.08,16.68
Shree Rama Multi-Tech Ltd.,0.16,0.33,0.06,0.03,0.28,0.14,0,0.34,0.01,0.34,0.12
Shree Renuka Sugars Ltd.,48.44,17.65,19.22,5.65,4.97,7.56,0.42,0.81,2.13,23.38,57.2
Shreyans Industries Ltd.,0.19,0,0.19,0,0.48,1.36,1.61,0.17,0.11,0.42,0.11
Shreyas Shipping & Logistics Ltd.,0.14,0.06,15.22,1.44,0.84,1.25,0,0.04,0.55,1.02,1.23
Shriram Finance Ltd.,9.52,3.83,10.73,74.02,63.74,49.22,55.74,31.39,1247.9,46.74,23.88
Shyam Metalics & Energy Ltd.,,,,,,,,,,29.9,2.21
Siemens Ltd.,82.94,18.12,133.84,128.42,20.37,66.58,10.91,71.47,20.84,14.38,73.8
Sirca Paints India Ltd.,,,,,,,,,,,3.62
Skipper Ltd.,,,1.43,6.8,0.28,7.53,0.71,0.86,0.57,0.73,1.25
Snowman Logistics Ltd.,,,28.8,6.73,6.12,15.4,0.95,1.04,10.4,2.79,15.4
Sobha Ltd.,6.63,3.07,6.68,0.48,1.4,16.68,2.38,3.02,4.15,21.98,1.43
Solar Industries India Ltd.,6.88,5.01,1.27,2.55,0.35,0.77,1.64,1.49,0.56,33.97,8.76
Somany Ceramics Ltd.,0.19,0.84,1.53,0.24,1.61,9.29,2.58,0.56,1.66,1.53,1.29
Somi Conveyor Beltings Ltd.,0.03,1.3,3.53,0.72,0.69,0.07,0.07,0.01,0.06,0.11,0.02
Sona B L W Precision Forgings Ltd.,,,,,,,,,,75.4,15.19
Sonata Software Ltd.,0.68,1.69,4.78,2.58,10.02,13.77,2.02,1.26,3.08,6.21,6.21
Speciality Restaurants Ltd.,1.03,2.81,0.47,0.15,0.45,6.86,1.94,0.26,0.19,0.44,5.46
Sree Rayalaseema Hi-Strength Hypo Ltd.,0.04,0.02,0.04,0.11,0.35,0.68,0.14,0.03,0.19,0.8,0.86
Star Cement Ltd.,,,,,,1.36,0.08,0.72,1.37,5.56,5.84
Star Health & Allied Insurance Co. Ltd.,,,,,,,,,,10.03,13.86
Star Paper Mills Ltd.,0.02,0,0.11,0.37,1.44,20.97,1,1.65,0.33,1.2,0.34
State Bank Of India,938.99,343.08,1023.25,504.96,363.88,496.13,559.64,1132.06,751.92,518.69,596.81
Steel Authority Of India Ltd.,21.52,11.87,21.62,14.93,48.02,154.48,30.04,40.23,963.41,263.44,164.07
Steel Strips Wheels Ltd.,0.03,0.14,3.03,3.97,1.34,0.82,0.35,0.07,0.49,2.57,6.97
Sterling & Wilson Renewable Energy Ltd.,,,,,,,,2.27,81.56,27.85,11.62
Sterling Tools Ltd.,0.04,0.17,0.41,0.5,0.46,0.71,0.65,0.57,0.14,0.23,7.56
Sterlite Technologies Ltd.,3.75,2.79,13.73,30,55.02,192.66,41.5,12.76,13.83,17.21,6.9
Subros Ltd.,0.15,0.73,0.66,3.39,9.46,2.06,0.26,0.15,3.57,0.22,0.46
Sumitomo Chemical India Ltd.,,,,,,,,18.69,4.19,10.91,6.1
Summit Securities Ltd.,0.02,0.02,0.05,0.05,0.13,0.3,0.68,0.35,0.03,12.84,0.15
Sun Pharma Advanced Research Co. Ltd.,48.98,29.54,588.08,31.92,11.53,27.92,14.46,17.22,18.93,27.44,58.9
Sun Pharmaceutical Inds. Ltd.,32.43,75.52,100.37,277,82.4,186.97,177.59,37.8,545.8,164.41,105.62
Sun T V Network Ltd.,31.23,8.02,17.38,72.51,52.85,63.47,46.08,15.85,27,16.94,28.79
Sundaram Finance Ltd.,2.17,0.58,30.86,2.73,5.07,8.44,1.92,0.27,50.1,0.28,1.95
Sundram Fasteners Ltd.,0.14,1.36,10.41,0.82,9.27,10.69,2.4,0.7,2.13,1.54,5.5
Sunteck Realty Ltd.,2.06,2.37,5.35,2.11,6.06,42.66,15.72,8.54,7.23,18.75,18.24
Superhouse Ltd.,0.16,0.34,0.86,1.53,0.51,1.62,0.2,0.17,0.27,1.11,0.27
Suprajit Engineering Ltd.,0.31,2.06,1.43,0.09,2.16,1.8,0.47,0.11,2.37,4.72,1.28
Supreme Industries Ltd.,1.84,2.08,3.1,7.37,2.2,20.01,0.82,4.27,7.31,3.45,12.18
Supreme Petrochem Ltd.,2.33,0.4,1.64,2.45,38.65,2.33,0.24,0.07,2.48,1.85,3.16
Surana Solar Ltd.,0.11,0.01,2.55,0.92,0.51,0.11,0,0.02,0.09,1.61,0.26
Surya Roshni Ltd.,0.41,2.12,15.25,12.23,5.28,16.34,2.43,2.74,3.41,10.15,36.58
Suryalakshmi Cotton Mills Ltd.,0.09,0.01,1.23,0.14,6.08,0.7,0.01,0,0.19,0.3,0.94
Suven Pharmaceuticals Ltd.,,,,,,,,,4.05,7.46,2.63
Suzlon Energy Ltd.,883.16,28.39,112.13,253.24,104.73,48.79,30.88,7.35,17.46,15.91,382.11
Swan Energy Ltd.,13.3,26.08,16.74,16.86,90.64,9.42,12.9,4.15,5.96,1.93,10.03
Swaraj Engines Ltd.,0.11,0.36,8.45,0.6,0.5,5.67,0.84,0.19,1.14,3.8,1.26
Swelect Energy Systems Ltd.,0.58,0.61,0.89,0.96,0.63,0.65,0.24,0.04,0.23,1.31,0.32
Symphony Ltd.,0.62,2.37,8.5,18.19,3.39,7.8,1.68,0.73,1.74,2.04,3.92
Syngene International Ltd.,,,,9.27,10.43,17.54,0.85,1.34,14.52,11.17,25.93
T C I Express Ltd.,,,,,2.42,1.1,0.09,2.57,0.32,2.69,7.09
T T K Prestige Ltd.,20.59,2.81,3,1.23,11.05,6.33,0.91,0.57,2.2,1.81,10.62
T V S Motor Co. Ltd.,3.24,49.73,82.04,175.03,19.69,114.95,35.82,16.77,653.06,44.04,16.81
Talbros Automotive Components Ltd.,0.01,0.01,3.03,0.32,0.28,5.6,0.16,0.03,0.07,9.24,1.51
Tamil Nadu Newsprint & Papers Ltd.,0.71,0.13,1.22,5.34,2.89,6.91,2.61,0.59,0.59,1.34,2.52
Tamilnad Mercantile Bank Ltd.,,,,,,,,,,,3.03
Tamilnadu Petroproducts Ltd.,0.13,0.03,0.3,4.53,0.55,2.12,0.56,0.16,0.59,4.22,0.97
Tanla Platforms Ltd.,0.12,0.16,2.35,11.95,14.48,6.26,2.88,1.48,8.89,45.96,9.66
Tantia Constructions Ltd.,1.01,0.07,0.12,0,0.32,0.09,0,0,0,0.09,0.01
Tarmat Ltd.,0.01,0,0.01,0.01,0.07,1.04,0.08,0,0.01,0.3,0.01
Tasty Bite Eatables Ltd.,0.05,0.03,0.29,4.74,5.89,0.8,19.72,0.88,0.3,0.53,0.6
Tata Chemicals Ltd.,15.51,48.57,86.58,16.66,24.29,15.22,6.71,12.13,169.82,73.91,15.22
Tata Coffee Ltd.,24.42,9.73,30.51,13.68,5.48,16.9,2.51,6.03,12.14,32.38,3.38
Tata Communications Ltd.,4.56,8.26,16.52,23,57.99,21.71,26.86,0.76,17.19,21.76,32.38
Tata Consultancy Services Ltd.,121.72,284.45,377.04,87.9,500.92,470.1,292.16,244.79,302.71,525.37,267.13
Tata Consumer Products Ltd.,142.81,52.63,98.64,25.37,25.76,120.76,24.53,152.21,85.49,84.58,13.22
Tata Elxsi Ltd.,0.5,217.45,59.47,425.54,95.25,47.96,40.71,22.34,262.08,564.5,49.36
Tata Investment Corpn. Ltd.,1.12,0.13,5.5,0.64,1.12,5.79,3.97,4.4,0.84,2.09,3.71
Tata Metaliks Ltd.,0.38,0.19,5.74,2.02,35.95,31.73,1.93,0.34,55.63,16.54,8.91
Tata Motors Ltd.,167.91,223.63,228.11,224.8,150.23,138.86,170.59,556.71,2729.49,1108.48,381.03
Tata Power Co. Ltd.,38.98,20.79,62.12,22.54,55.67,35.69,104.85,19.64,201.14,716.32,486.79
Tata Steel Ltd.,154.55,200.76,225.48,214.88,236.32,706.14,274.87,195.59,763.1,259.2,276.78
Tata Teleservices (Maharashtra) Ltd.,2.06,2.63,3.96,1.11,3.24,1.73,0.49,0.19,25.94,11.75,40.94
Teamlease Services Ltd.,,,,,0.19,0.46,0.66,1.44,2.43,10.55,1.94
Tech Mahindra Ltd.,32.64,112.97,199.86,137.72,334.82,371.38,54.63,62.89,122.69,202.78,186.28
Technocraft Industries (India) Ltd.,0.06,0.18,2.35,0.8,5.24,1.74,1.01,0.04,0.16,0.05,0.06
Tejas Networks Ltd.,,,,,,6.93,2.43,0.19,9.97,8.02,37.34
Thangamayil Jewellery Ltd.,0.65,0,0.08,0.12,0.09,1.62,0.02,0.04,1.49,1.46,0.45
Themis Medicare Ltd.,0.36,0.01,0.04,1.03,0.18,0.39,0.27,0.03,2.37,1.19,0.75
Thermax Ltd.,2.58,1.35,4.71,1.02,1.86,38.82,0.43,1.06,4.53,79.86,5.56
Thirumalai Chemicals Ltd.,3.68,0.2,0.53,0.52,12.13,28.82,15.51,1.99,5.9,58.84,21.8
Thomas Scott (India) Ltd.,0,0,0,0,0,0.14,0,0,0,0.01,0
Thyrocare Technologies Ltd.,,,,,4.67,0.72,0.52,0.4,4.72,14.07,5.41
Tide Water Oil Co. (India) Ltd.,3.19,7.55,5.94,50.94,1.11,1.75,0.61,0.56,0.76,13.41,2.27
Tilaknagar Industries Ltd.,8.34,2.81,5.3,2.85,0.26,0.55,0.46,0.2,12.53,0.99,2.98
Time Technoplast Ltd.,0.24,0.03,3.76,1.58,3.95,7.82,0.5,0.6,2.04,21.87,2.76
Times Guaranty Ltd.,0.18,0.01,0.01,0,0.13,0.07,0,0.01,0.01,0.1,0.04
Timken India Ltd.,1.74,1.28,13.33,1.53,4.22,2.9,1.14,3.09,1.12,22.33,3.34
Titan Company Ltd.,121.09,30.72,36,59.3,12.43,100.37,151.17,66.75,96.63,115.9,35.42
Torrent Pharmaceuticals Ltd.,2.4,12.56,23.41,13.79,12.47,3.79,49.23,4.8,22.19,127.28,10.72
Torrent Power Ltd.,4.67,4.83,20.37,95.94,20.3,27.58,8.77,40.2,10.86,15.73,7.44
Trent Ltd.,1.57,1.33,2.61,1.14,11.07,6.76,1.76,3.45,25.17,20.45,72.53
Tribhovandas Bhimji Zaveri Ltd.,4.8,7.14,12.28,5.05,3.72,6.5,0.27,0.16,11.7,0.77,0.41
Trident Ltd.,0.06,0.77,1.32,12.88,22.68,10.34,4.11,3.27,62.77,96.95,161.96
Trigyn Technologies Ltd.,0.02,0.13,0.41,2.6,1.89,8.1,0.35,0.32,1.15,3.59,0.3
Triveni Turbine Ltd.,1.27,0.22,1.82,0.94,1.19,1.92,0.32,0.02,0.23,16.57,13.39
Tv18 Broadcast Ltd.,27.58,10.43,40.49,33.32,9.04,125.56,17.04,3.25,9.47,79.72,6.4
U P L Ltd.,43.58,27.9,49.95,94.81,31.19,82.87,91.02,58.64,226.16,169.37,44.89
U T I Asset Mgmt. Co. Ltd.,,,,,,,,,5.98,33.15,4.55
Uco Bank,19.43,34.25,34.71,11.83,4.82,2.21,0.51,0.68,3.52,22.28,115.83
Uflex Ltd.,1.81,0.61,7.39,3.89,5.05,28.33,2.21,3.76,2.92,2.66,1.1
Ujjivan Financial Services Ltd.,,,,,41.04,27.32,65.57,62.99,31.92,4.22,12.62
Ultratech Cement Ltd.,7.38,4.27,25.51,37.56,52.06,20.18,64.78,33.1,130.88,33.31,55.66
Union Bank Of India,278.8,121.28,157.85,77.53,58.49,59.26,50.3,5.31,15.49,65.09,143.64
Uniphos Enterprises Ltd.,0.02,0,0.03,0.16,0.44,1.26,0.14,0.05,0.75,0.61,0.47
United Breweries Ltd.,58.66,64.72,18.6,5.68,5.36,12.58,30.89,9.26,40.87,59.2,3.05
United Spirits Ltd.,274.34,9667.22,218.72,88.68,55.92,107.59,40.77,49.44,86.26,49.47,10.8
Universal Cables Ltd.,0.02,0.04,0.09,8.31,3.37,0.81,4.06,0.49,0.09,0.63,2.97
Uno Minda Ltd.,0.05,0,0.53,0.48,1.74,10.46,1.91,1.92,8.45,32.38,10.12
Urja Global Ltd.,3.64,0.04,1.15,1.84,0.63,62.48,4.91,0.26,11.35,6.06,5.07
Usha Martin Ltd.,2.33,2.3,0.53,0.53,2.79,4.22,0.71,0.4,1.09,5.65,51.78
Uttam Sugar Mills Ltd.,0.06,0.01,0.01,0.12,1.25,1,0.39,0.36,0.24,2.27,3.52
V I P Industries Ltd.,2.37,13.99,32.9,11.84,2.71,17.9,9.66,8.87,9.88,15.03,3.94
V S T Industries Ltd.,4.23,0.21,1.17,0.1,0.48,1.15,0.1,0.49,2.84,1.28,1.11
V-Guard Industries Ltd.,1.74,0.33,4.34,0.49,62.85,19.43,63.37,14.12,20.38,4.11,1.12
V-Mart Retail Ltd.,,0.51,0.48,0.61,52.54,4.72,0.91,0.49,0.32,1.37,9.23
Vadilal Industries Ltd.,2.42,3.13,0.83,0.68,0.91,1.97,0.71,2.28,0.93,0.61,4.2
Vaibhav Global Ltd.,0.18,54.15,14.46,0.65,0.12,6.67,18.04,2.09,3.4,6.51,8.64
Vardhman Holdings Ltd.,0.04,0.33,0.01,0.05,0.47,0.57,0.22,0.08,0.11,0.42,0.08
Vardhman Special Steels Ltd.,0.03,0,0.02,0.09,1.71,0.12,0,0.35,0.07,1.46,4.24
Vardhman Textiles Ltd.,1.43,0.82,2.16,9.23,191.42,0.83,0.24,0.4,1.03,15.95,6.11
Varroc Engineering Ltd.,,,,,,,0.64,1.92,1.29,210.15,0.46
Varun Beverages Ltd.,,,,,1.57,4.14,0.99,8.38,15.25,11.95,74.16
Vascon Engineers Ltd.,0.25,0.04,0,6.83,2.35,16.73,0.29,3.74,0.07,2.33,4.86
Vaswani Industries Ltd.,0,0.03,0,0.02,0.02,0.04,0.01,0,0.12,2.62,0.68
Vedant Fashions Ltd.,,,,,,,,,,,16.38
Vedanta Ltd.,38.99,79.88,115.55,366.08,163.59,327.9,87.11,63.17,84.59,292.58,207.84
Venus Remedies Ltd.,0.91,1.18,28.81,1.56,2.49,1.81,0.12,0.02,0.48,5.59,0.95
Vesuvius India Ltd.,0.15,0.01,0.54,0.49,0.05,0.42,0.04,0.14,0.18,0.33,0.24
Vidhi Specialty Food Ingredients Ltd.,0,0,1.45,7.73,2.93,2.44,0.86,0.19,1.05,1.2,0.18
Viji Finance Ltd.,,,2.12,0.28,0.22,0.15,0.05,0.01,0,0.06,0.06
Vikas Ecotech Ltd.,0.45,0.7,0.21,3.96,6.15,95.81,0.34,0.06,2.94,25.71,7.08
Vimta Labs Ltd.,0.07,0.5,0.89,3.16,2.45,8.9,0.34,6.56,0.22,0.78,3.47
