name,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Hitachi Energy India Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,528.4
Home First Finance Co. India Ltd.,0.0,911.0,2141.8,3624.3,5463.8,8696.5,0.0,0.0,0.0,0.0
Honeywell Automation India Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.9,547.7,363.4
Housing & Urban Devp. Corpn. Ltd.,135044.0,188682.1,183151.4,213420.2,249536.7,0.0,0.0,0.0,0.0,0.0
I C I C I Bank Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I C I C I Securities Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I D F C First Bank Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I D F C Ltd.,368046.3,393200.9,429186.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I F B Industries Ltd.,0.0,0.0,0.0,10.0,187.5,100.0,25.0,2958.0,2055.9,2153.9
I I F L Finance Ltd.,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0
I R B Infrastructure Developers Ltd.,3000.0,13333.6,14049.9,11839.9,16072.8,9639.8,9259.2,14858.1,52122.1,30153.7
I T C Ltd.,664.0,510.0,386.9,258.3,179.9,111.3,78.9,2648.8,2776.4,2643.3
Ice Make Refrigeration Ltd.,29.9,44.0,57.1,54.9,56.2,1.0,0.6,30.5,22.5,26.9
Ind-Swift Laboratories Ltd.,8181.8,9643.9,8161.4,7463.2,5920.1,5204.9,9655.8,8913.5,8758.9,8395.7
Indbank Merchant Banking Services Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India Glycols Ltd.,6577.2,6622.2,3445.9,1443.2,300.9,1744.6,3961.3,4210.1,5155.0,5350.8
India Nippon Electricals Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7,35.1,33.2
Indiabulls Housing Finance Ltd.,182344.6,199044.1,286332.3,351379.3,529889.1,0.0,0.0,0.0,0.0,0.0
Indiamart Intermesh Ltd.,1.1,0.6,0.0,0.0,0.0,0.0,0.0,612.5,525.7,462.4
Indian Bank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indian Energy Exchange Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,100.1,80.0
Indian Hotels Co. Ltd.,22681.3,21535.1,28981.0,15693.7,14945.4,17338.8,12482.2,26648.3,29129.7,14266.7
Indian Metals & Ferro Alloys Ltd.,6670.7,7950.5,7374.0,6786.0,6327.0,5465.2,4147.6,3835.7,3347.5,492.3
Indian Oil Corpn. Ltd.,214142.0,316835.8,327312.6,249375.6,203120.4,187176.0,346663.6,492506.4,554079.5,571369.9
Indian Overseas Bank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indian Railway Catering & Tourism Corpn. Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.3,607.0,834.3
Indian Railway Finance Corpn. Ltd.,522916.3,650424.4,617841.4,758920.7,967102.7,0.0,0.0,0.0,0.0,0.0
Indian Terrain Fashions Ltd.,207.4,162.8,0.0,92.5,0.6,22.2,15.8,686.2,610.4,488.7
Indigo Paints Ltd.,31.6,58.5,0.0,0.0,82.4,89.1,269.1,275.4,55.0,77.4
Indo Tech Transformers Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1
Indoco Remedies Ltd.,273.8,138.0,128.6,378.9,1323.1,1232.8,1286.6,1024.2,1039.5,1068.5
Indraprastha Gas Ltd.,3031.3,2875.1,1453.1,0.0,0.0,0.0,0.0,761.8,882.2,781.4
Indus Towers Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19516.0,127240.0,144616.0
Indusind Bank Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Investment Trust Ltd.,0.0,0.0,1.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Infibeam Avenues Ltd.,43.5,43.5,20.0,0.0,0.0,351.6,263.7,210.5,153.2,52.7
Info Edge (India) Ltd.,4.8,4.4,2.8,3.8,3.6,2.8,3.7,558.9,440.2,305.3
Infosys Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27750.0,33670.0,32280.0
Ingersoll-Rand (India) Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.1,60.1,46.0
Innovana Thinklabs Ltd.,0.0,0.0,0.0,0.0,19.6,0.0,5.6,5.7,5.6,46.3
Insecticides (India) Ltd.,300.8,302.1,536.6,280.5,154.1,82.8,13.1,36.6,49.3,43.9
Inspirisys Solutions Ltd.,103.1,304.1,519.0,543.6,544.5,387.6,413.3,514.3,42.6,28.6
Intellect Design Arena Ltd.,0.0,0.0,0.0,0.0,563.3,904.9,635.4,461.5,134.6,25.2
Intrasoft Technologies Ltd.,0.0,24.1,21.2,0.0,0.0,0.0,0.0,3.7,0.0,3.2
Inventure Growth & Securities Ltd.,65.0,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ipca Laboratories Ltd.,3662.1,2921.2,5014.0,4842.8,3517.4,2340.1,1339.4,914.0,173.8,4061.1
Ircon International Ltd.,0.0,0.0,0.0,0.0,0.0,32000.0,25600.0,18460.6,12307.6,6154.6
J B Chemicals & Pharmaceuticals Ltd.,72.5,4.9,4.0,0.0,0.0,0.0,0.0,10.9,51.4,187.6
J B M Auto Ltd.,670.0,491.1,978.4,778.7,786.5,1050.5,1850.3,1707.5,1999.1,2236.0
J K Cement Ltd.,9531.3,19865.6,21588.0,23022.6,22823.6,20697.1,19564.8,22962.9,26853.9,25074.4
J K Lakshmi Cement Ltd.,10997.0,13640.4,14370.8,13930.6,15900.6,13984.2,12604.0,10874.9,7903.4,7952.7
J K Paper Ltd.,14782.8,16888.4,15982.8,14153.9,13145.1,9714.9,10747.7,10160.8,19038.5,22528.1
J M Financial Ltd.,0.4,3.0,2.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
J S W Energy Ltd.,47173.0,42641.1,35678.5,28099.2,29404.3,26151.0,20576.6,13352.4,7121.4,6754.5
J S W Steel Ltd.,154342.6,210543.2,254968.9,296944.5,279670.0,294840.0,278740.0,422760.0,422680.0,432620.0
Jagran Prakashan Ltd.,3102.0,2927.2,2787.1,1089.4,94.6,94.6,94.6,222.1,2752.1,3038.9
Jagsonpal Pharmaceuticals Ltd.,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jai Corp Ltd.,89.0,89.0,89.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jain Irrigation Systems Ltd.,11779.6,12143.7,14004.0,14845.7,7983.9,4489.9,6243.4,4295.7,3010.0,11154.5
Jaiprakash Power Ventures Ltd.,158013.8,173702.8,180239.5,112726.8,89813.8,79314.9,73408.4,49999.6,47278.8,44286.8
Jammu & Kashmir Bank Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamna Auto Inds. Ltd.,411.6,614.5,249.3,51.9,78.0,225.1,15.0,580.8,60.0,59.9
Jash Engineering Ltd.,0.0,47.8,114.2,130.1,104.4,86.2,59.9,155.8,232.6,180.9
Jay Bharat Maruti Ltd.,1251.6,936.1,670.0,544.1,1157.7,2118.5,2692.4,2791.2,2342.4,2060.5
Jayant Agro-Organics Ltd.,339.1,257.5,118.4,49.2,7.5,110.3,64.3,82.6,72.7,28.9
Jet Freight Logistics Ltd.,0.0,0.0,0.0,69.0,44.7,80.6,94.2,93.6,130.7,136.9
Jet Knitwears Ltd.,4.5,8.2,7.5,1.4,8.6,10.7,6.2,6.6,26.2,30.5
Jindal Photo Ltd.,415.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jindal Poly Films Ltd.,1958.9,322.6,2559.0,3701.1,6810.7,4860.3,6964.9,9708.8,5972.3,6978.8
Jindal Stainless Ltd.,87643.4,85085.6,80702.4,73232.7,33820.0,29444.0,24577.7,27888.5,26151.8,26315.5
Jindal Steel & Power Ltd.,118609.2,135207.8,185074.2,164115.7,164038.8,144110.5,123380.0,126294.7,145515.3,89477.6
Jindal Worldwide Ltd.,808.9,1979.5,2183.4,2137.3,2061.2,1930.4,1711.1,1380.8,1118.5,1073.0
Jubilant Foodworks Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15076.4,14500.0,17653.4
Jubilant Industries Ltd.,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jubilant Ingrevia Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6895.8,3365.5
Jubilant Pharmova Ltd.,20512.5,11410.5,17390.8,11148.3,13870.2,10593.8,11395.8,13727.1,4278.1,1801.7
Jullundur Motor Agency (Delhi) Ltd.,63.0,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Just Dial Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,69.9,532.8,403.8,335.7
Jyothy Labs Ltd.,4130.0,5159.0,4000.0,0.0,0.0,0.0,0.0,290.0,272.6,244.9
K E C International Ltd.,2810.8,2140.9,2083.9,1674.5,2609.0,4006.3,3779.2,1475.0,1763.1,2273.8
K N R Constructions Ltd.,36.5,82.8,1.6,854.8,1302.8,2118.5,2212.4,1815.4,3.6,64.1
K P I T Technologies Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,371.0,791.5,467.7,674.9
K P R Mill Ltd.,2747.2,2897.2,2150.7,1174.6,1119.6,1012.6,819.5,665.9,99.0,3.1
K R B L Ltd.,774.4,2083.1,2362.9,2032.2,873.3,519.5,332.4,892.2,592.1,504.9
K S B Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.3
Kabra Extrusion Technik Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,128.6,164.0
Kajaria Ceramics Ltd.,278.7,15.9,12.3,27.0,27.0,60.2,71.3,284.2,219.1,290.5
Kalpataru Projects Intl. Ltd.,1526.1,677.1,2943.2,2716.3,3211.5,3912.0,4553.5,3181.1,3685.6,8655.9
Kalyan Jewellers India Ltd.,0.2,0.0,714.3,1689.9,2619.0,1647.9,799.3,6859.7,6205.6,5481.5
Kalyani Forge Ltd.,319.0,214.4,116.9,45.2,161.2,175.8,62.2,13.4,0.0,0.9
Kalyani Steels Ltd.,1251.6,1266.8,1570.6,1096.1,590.8,168.1,0.0,0.0,183.8,1895.2
Kamat Hotels (India) Ltd.,2187.2,2144.4,1957.6,2893.7,3040.6,1499.7,2411.3,1878.1,458.0,204.8
Kamdhenu Ltd.,19.3,13.1,18.3,7.2,2.7,6.0,4.9,70.2,74.2,173.5
Kanani Industries Ltd.,0.0,28.4,17.7,19.5,17.2,40.4,58.1,43.9,21.8,5.9
Kansai Nerolac Paints Ltd.,604.9,517.1,415.0,287.9,183.3,97.1,34.0,490.4,726.9,859.3
Karma Energy Ltd.,538.0,448.3,330.5,200.2,64.8,357.6,321.9,252.9,186.1,127.8
Karur Vysya Bank Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kei Industries Ltd.,1034.5,1165.6,1209.1,1881.5,763.4,1456.6,1193.4,527.0,551.8,206.7
Kellton Tech Solutions Ltd.,10.8,10.6,5.0,0.5,19.9,21.8,15.5,176.0,165.7,171.9
Kennametal India Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kesoram Industries Ltd.,24785.7,22428.6,30943.3,32003.5,20489.4,21200.0,20314.7,13489.9,17052.6,14650.1
Kewal Kiran Clothing Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,31.1,43.9
Keynote Financial Services Ltd.,2.3,3.3,1.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Khadim India Ltd.,485.8,290.7,168.6,70.6,2.0,0.0,0.0,1489.1,1365.5,1139.7
Khaitan (India) Ltd.,31.1,133.7,144.9,147.2,106.0,1.3,0.0,0.0,138.5,112.9
Khandwala Securities Ltd.,36.9,28.1,28.4,30.8,29.2,28.4,48.9,62.4,69.4,64.7
Kilitch Drugs (India) Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kingfa Science & Technology (India) Ltd.,35.1,145.6,150.5,159.2,155.6,156.1,166.0,182.3,282.9,210.3
Kirloskar Brothers Ltd.,49.7,40.2,31.7,17.3,8.6,358.5,237.2,698.8,352.8,867.7
Kirloskar Industries Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kirloskar Oil Engines Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,341.7
Kitex Garments Ltd.,25.2,289.1,268.4,82.9,31.4,6.3,0.0,0.0,0.0,0.0
Kokuyo Camlin Ltd.,174.3,130.7,88.4,258.1,154.5,104.4,272.4,216.9,134.4,59.4
Kopran Ltd.,694.8,632.3,75.3,219.8,280.5,218.9,217.1,96.7,23.6,20.8
Kotak Mahindra Bank Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kothari Petrochemicals Ltd.,0.0,0.0,0.0,0.0,91.2,104.9,52.7,21.2,22.6,86.8
Kothari Products Ltd.,0.0,0.0,0.0,0.0,5.1,8.0,0.6,0.0,254.6,251.5
Kshitij Polyline Ltd.,48.0,0.0,0.0,0.0,52.3,39.1,32.4,35.0,49.0,47.1
Kuantum Papers Ltd.,1249.5,643.8,1223.2,1422.1,1690.9,2083.5,2702.7,4383.2,5836.6,6147.7
L & T Technology Services Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3189.0,3956.0,4052.0
L I C Housing Finance Ltd.,562679.3,677123.4,805185.5,906581.3,1037389.0,0.0,0.0,0.0,0.0,0.0
La Opala R G Ltd.,149.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,130.0
Lagnam Spintex Ltd.,215.0,195.0,288.5,367.6,325.7,274.1,968.2,1066.8,1232.4,1086.2
Lakshmi Machine Works Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lambodhara Textiles Ltd.,426.7,403.4,379.2,381.0,324.1,267.3,265.5,368.3,329.8,338.8
Larsen & Toubro Ltd.,72710.3,54781.4,85086.0,84656.7,72874.8,56483.6,39252.7,72098.9,167229.7,130223.9
Laurus Labs Ltd.,687.1,1881.7,3036.8,4597.5,1223.9,1416.6,2586.6,1855.7,4025.1,5791.7
Laxmi Organic Inds. Ltd.,1228.0,1074.5,972.2,705.7,421.7,531.0,746.1,931.5,108.5,22.7
Lemon Tree Hotels Ltd.,2310.2,2668.9,2786.9,2772.7,2576.2,2627.4,2803.1,4472.7,4902.3,4687.9
Liberty Shoes Ltd.,95.1,120.9,113.6,77.7,88.4,56.6,40.0,22.1,874.0,697.2
Lincoln Pharmaceuticals Ltd.,26.4,25.9,4.4,86.5,71.1,61.4,17.0,5.2,1.4,0.0
Linde India Ltd.,8504.2,11156.9,11024.0,13382.6,9897.3,7763.6,4167.8,0.0,59.0,230.4
Lokesh Machines Ltd.,493.8,415.4,356.2,271.3,187.7,78.2,66.0,138.9,233.2,240.1
Ltimindtree Ltd.,361.9,266.3,138.9,0.0,0.0,0.0,0.0,7223.0,6084.0,10961.0
Lumax Auto Technologies Ltd.,253.2,385.4,256.8,133.7,7.5,3.6,3.3,186.9,179.0,234.3
Lumax Industries Ltd.,1010.2,744.6,376.2,105.7,36.4,22.8,9.3,543.4,362.0,937.7
Lupin Ltd.,292.0,242.4,191.4,138.6,88.9,40.8,5.3,862.2,1321.8,1002.8
Lux Industries Ltd.,419.0,1086.1,685.9,921.4,126.0,49.3,52.8,176.6,204.9,284.0
Lypsa Gems & Jewellery Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M A S Financial Services Ltd.,991.5,1132.2,1638.5,3540.0,2530.3,0.0,0.0,0.0,0.0,0.0
M R F Ltd.,9524.6,11987.5,14864.5,14864.5,12383.2,13193.3,10547.3,11065.1,11243.9,11680.8
Maan Aluminium Ltd.,15.7,0.0,0.0,30.0,31.1,30.4,33.2,37.4,37.5,37.5
Macrotech Developers Ltd.,7.6,5.6,7.1,880.9,1689.2,1544.9,4859.3,4509.2,12916.9,20683.0
Madhucon Projects Ltd.,865.5,903.2,490.6,285.1,246.5,455.9,279.1,159.0,1.4,0.0
Magadh Sugar & Energy Ltd.,0.0,0.0,0.0,0.0,1307.0,1280.5,836.3,1223.7,851.2,1388.2
Magnum Ventures Ltd.,2566.6,3330.5,3468.2,2909.1,249.9,2775.6,2864.0,2482.8,2341.3,1886.4
Mahanagar Gas Ltd.,98.3,79.8,155.9,123.1,27.0,12.0,0.0,490.0,573.1,824.0
Maharashtra Scooters Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maharashtra Seamless Ltd.,581.9,500.4,410.1,221.3,268.3,144.2,4509.8,7526.3,6213.7,5148.8
Maheshwari Logistics Ltd.,77.7,100.0,36.8,138.8,157.8,582.8,728.6,785.6,834.7,924.8
Mahindra & Mahindra Financial Services Ltd.,130153.4,169031.9,147871.5,173316.8,214124.0,0.0,0.0,0.0,0.0,0.0
Mahindra & Mahindra Ltd.,31724.4,37444.2,25141.3,14954.2,22353.7,21971.8,20329.4,20330.7,70812.8,58530.5
Mahindra Lifespace Developers Ltd.,1100.0,5500.0,5000.0,3744.2,1998.1,0.0,0.0,9.6,0.0,30.1
Mahindra Logistics Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.5,1795.2,2670.2
Maithan Alloys Ltd.,0.0,0.0,0.0,816.5,197.0,36.7,36.2,35.7,34.8,34.0
Man Industries (India) Ltd.,2985.7,3097.6,2646.9,1905.0,1313.3,895.8,491.7,270.7,96.4,66.6
Man Infraconstruction Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manaksia Ltd.,1071.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,2.7,1.7
Manaksia Steels Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,13.0,9.8
Manali Petrochemicals Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.1,318.7,648.3
Manappuram Finance Ltd.,13611.5,16546.4,15503.1,11151.4,19529.3,0.0,0.0,0.0,0.0,0.0
Mangalam Cement Ltd.,2110.0,3434.6,2903.2,2805.3,2280.0,1885.5,2942.8,3571.6,4269.4,3744.4
Mangalam Global Enterprise Ltd.,0.0,0.0,0.0,0.0,57.0,22.5,2.9,138.4,108.1,242.5
Mangalore Refinery & Petrochemicals Ltd.,57807.9,88535.7,78646.5,68060.4,48157.8,14994.7,32209.0,81383.8,159065.2,144167.7
Marathon Nextgen Realty Ltd.,1.4,0.0,0.0,0.0,113.1,1165.4,2921.6,2987.4,3803.3,6374.2
Marico Ltd.,3768.3,2515.4,1687.4,0.0,0.0,0.0,1070.0,1090.0,1010.0,750.0
Marine Electricals (India) Ltd.,101.9,117.0,77.6,85.6,58.2,12.5,109.9,118.2,98.1,49.6
Marksans Pharma Ltd.,78.8,198.2,0.0,0.0,0.0,0.0,0.0,75.2,83.4,35.4
Maruti Suzuki India Ltd.,5429.0,4604.0,1448.0,0.0,0.0,0.0,0.0,550.0,353.0,302.0
Mask Investments Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mastek Ltd.,12.4,13.5,8.6,1.8,3.8,7.3,13.1,20.2,13.8,20.7
Mawana Sugars Ltd.,1438.4,909.4,909.4,2455.7,1412.5,970.4,1758.5,1952.1,753.7,409.6
Max Financial Services Ltd.,667.8,453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Healthcare Institute Ltd.,1964.8,2270.6,2227.5,1755.6,2429.1,3104.4,3267.4,0.0,4555.0,4156.5
Mayur Uniquoters Ltd.,45.9,156.8,137.5,90.5,39.3,18.7,131.7,177.3,159.0,215.2
Mazagon Dock Shipbuilders Ltd.,814.9,887.7,794.3,0.0,0.0,0.0,345.0,348.4,230.3,47.4
Mazda Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,4.3,8.0,7.6,2.0
Megasoft Ltd.,2.2,1.1,0.1,0.0,0.0,0.0,0.0,0.0,40.3,269.2
Menon Bearings Ltd.,86.3,57.8,37.8,20.5,37.0,49.7,273.5,205.2,129.7,66.4
Metropolis Healthcare Ltd.,161.5,99.0,36.5,0.0,0.0,0.0,0.0,366.0,782.2,2403.8
Minda Corporation Ltd.,178.6,137.1,70.5,350.4,714.0,1096.0,911.0,1526.0,1231.0,1644.0
Mindteck (India) Ltd.,4.6,0.0,0.0,0.0,0.0,0.0,0.0,79.3,33.4,47.2
Mirza International Ltd.,503.8,454.4,309.7,276.9,148.2,160.3,215.7,1565.1,1380.8,36.6
Mishra Dhatu Nigam Ltd.,98.0,148.9,143.4,90.1,12.4,9.2,5.7,1.8,0.0,277.6
Mittal Life Style Ltd.,24.4,31.8,7.3,12.3,32.7,48.8,37.6,0.0,0.0,0.0
Modi Rubber Ltd.,0.6,0.3,5.0,3.8,35.6,32.2,28.8,43.3,38.9,36.5
Moksh Ornaments Ltd.,5.8,46.7,48.8,31.1,8.8,0.0,0.0,0.0,50.0,36.3
Mold-Tek Packaging Ltd.,218.2,194.9,109.7,66.2,30.9,23.2,150.3,252.7,166.1,254.6
Mold-Tek Technologies Ltd.,7.7,1.9,2.8,14.5,8.4,3.0,0.1,17.9,28.4,41.7
Monte Carlo Fashions Ltd.,0.0,664.9,621.9,292.9,153.9,128.2,128.7,867.0,836.8,824.6
Morepen Laboratories Ltd.,944.9,746.5,622.2,427.4,9.3,27.0,17.9,9.2,8.3,13.2
Motilal Oswal Financial Services Ltd.,250.0,188.3,1500.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0
Mphasis Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4853.4,4359.3,4011.2
Mukta Arts Ltd.,170.3,150.8,88.7,447.9,391.3,442.2,438.6,495.3,495.4,476.3
Multi Commodity Exchange Of India Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,8.5,4.6
Munjal Showa Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Murudeshwar Ceramics Ltd.,548.9,461.3,315.9,262.8,269.4,322.3,230.2,98.3,163.3,176.5
Muthoot Capital Services Ltd.,97.5,40.5,127.0,288.2,1136.0,962.7,0.0,0.0,0.0,0.0
Muthoot Finance Ltd.,79529.5,69046.1,67125.6,52762.7,42311.9,0.0,0.0,0.0,0.0,0.0
N B C C (India) Ltd.,0.0,0.0,0.0,52.7,0.0,0.0,0.0,0.9,1.3,0.9
N C C Ltd.,1716.2,732.1,2625.1,1018.7,91.0,1185.4,3199.7,1736.7,986.0,820.3
N H P C Ltd.,174175.2,185805.2,181710.3,181810.8,172456.4,167282.0,170446.3,208897.4,212412.2,231794.9
N L C India Ltd.,31266.1,27735.3,27924.6,31656.5,50406.2,60502.9,83165.1,113734.6,97019.2,88534.6
N M D C Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.1,5283.7,58.5
N T P C Ltd.,532536.6,624057.5,785323.3,858722.2,973392.8,1086976.0,1196980.8,1465387.0,1512296.2,1609372.5
Nahar Industrial Enterprises Ltd.,5516.4,4735.8,4208.7,3491.2,3317.8,3032.4,1874.7,1255.3,1074.6,562.5
Nahar Poly Films Ltd.,783.2,623.3,434.4,260.1,85.9,0.0,0.0,6.4,428.0,1452.8
Nahar Spinning Mills Ltd.,3385.7,3660.7,3462.8,2730.3,1693.5,729.4,603.3,1685.8,1911.1,1576.8
Narayana Hrudayalaya Ltd.,0.0,2172.2,1593.4,953.7,957.0,4470.8,4619.9,5407.0,4643.4,4414.7
Natco Pharma Ltd.,1371.2,949.7,962.8,0.0,0.0,0.0,0.0,9.0,9.0,79.0
Nath Bio-Genes (India) Ltd.,12.3,14.2,7.5,150.0,200.7,3.1,5.0,3.0,6.5,6.6
National Aluminium Co. Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.5,504.8,509.1
National Fertilizers Ltd.,30873.7,26318.1,17849.0,9859.9,1723.5,1146.4,2796.2,6000.0,6488.8,6304.7
Navin Fluorine Intl. Ltd.,0.0,0.0,117.8,0.0,0.0,0.0,0.0,71.1,103.2,121.4
Navkar Corporation Ltd.,3535.2,3429.3,3840.4,2280.3,3288.5,3167.6,3604.2,3957.2,4686.2,5199.7
Navneet Education Ltd.,24.2,0.0,0.0,0.0,0.0,0.0,0.0,288.3,203.7,107.9
Nelcast Ltd.,413.7,435.6,225.1,64.6,0.0,300.0,908.8,1410.1,1074.7,1374.2
Neogen Chemicals Ltd.,57.5,47.6,36.3,36.4,231.2,239.4,388.5,375.5,1178.2,1234.7
Nesco Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1
Nestle India Ltd.,10499.5,11894.8,154.6,167.9,331.5,351.4,351.4,1427.4,974.8,2177.8
Neuland Laboratories Ltd.,511.2,338.7,332.2,454.0,298.1,1034.9,607.1,799.5,977.2,1111.9
New Delhi Television Ltd.,0.0,442.6,264.1,35.6,7.1,0.0,0.0,80.0,69.9,43.1
Newgen Software Technologies Ltd.,0.0,0.0,0.0,0.0,161.8,131.7,102.9,213.0,109.2,166.1
Nila Infrastructures Ltd.,523.9,724.8,1019.3,1313.9,579.3,607.5,886.4,999.0,1156.1,875.2
Nilkamal Ltd.,1117.9,928.2,439.4,87.9,0.0,0.0,444.2,1709.5,1837.8,2625.5
Nippon Life India Asset Mgmt. Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nitin Spinners Ltd.,1623.2,1307.0,2942.5,2409.1,3894.1,3105.0,6187.4,6763.7,5639.0,4071.9
Nocil Ltd.,931.7,718.3,505.0,150.0,50.0,0.0,0.0,68.7,38.6,28.6
Norben Tea & Exports Ltd.,4.0,3.6,7.1,11.5,21.0,2.0,39.7,51.2,42.6,49.7
Nucleus Software Exports Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6,7.7,0.0
Oberoi Realty Ltd.,0.0,0.0,0.0,0.0,0.0,6786.4,5885.1,0.0,273.3,16621.1
Oil & Natural Gas Corpn. Ltd.,0.0,0.0,0.0,382.9,382.9,382.9,382.9,77374.2,189079.9,134753.3
Oil India Ltd.,0.0,15152.5,83410.8,91328.4,89475.3,73655.6,72667.8,90232.4,115472.9,117404.1
Olectra Greentech Ltd.,231.5,254.6,189.3,326.4,39.3,97.3,34.8,103.7,39.2,520.8
Onelife Capital Advisors Ltd.,0.0,0.0,0.0,3.9,2.9,1.8,0.6,0.0,0.0,0.0
Onward Technologies Ltd.,85.1,63.8,57.8,35.3,37.7,12.9,0.7,104.0,60.6,118.2
Optiemus Infracom Ltd.,1193.8,1799.9,1883.3,1594.8,2063.3,2027.6,1900.2,1789.6,30.0,12.5
Oracle Financial Services Software Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.3,245.5,379.8
Orbit Exports Ltd.,82.5,218.4,208.9,199.7,97.0,51.7,60.8,47.2,117.8,234.0
Orient Bell Ltd.,716.0,778.2,514.1,426.0,370.5,273.7,451.3,412.0,305.0,65.3
Orient Cement Ltd.,462.5,453.1,10641.4,12392.8,11884.9,11384.9,12262.5,11367.3,7838.4,1518.4
Orient Electric Ltd.,0.0,0.0,0.0,0.0,561.7,343.6,250.9,430.3,345.3,377.6
